Time,Hips.X,Hips.Y,Hips.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftForeFoot.X,LeftForeFoot.Y,LeftForeFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightForeFoot.X,RightForeFoot.Y,RightForeFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,Spine3.X,Spine3.Y,Spine3.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandMiddle1.X,LeftHandMiddle1.Y,LeftHandMiddle1.Z,LeftHandMiddle1End.X,LeftHandMiddle1End.Y,LeftHandMiddle1End.Z,LeftHandThumb1.X,LeftHandThumb1.Y,LeftHandThumb1.Z,LeftHandThumb1End.X,LeftHandThumb1End.Y,LeftHandThumb1End.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandMiddle1.X,RightHandMiddle1.Y,RightHandMiddle1.Z,RightHandMiddle1End.X,RightHandMiddle1End.Y,RightHandMiddle1End.Z,RightHandThumb1.X,RightHandThumb1.Y,RightHandThumb1.Z,RightHandThumb1End.X,RightHandThumb1End.Y,RightHandThumb1End.Z,Neck.X,Neck.Y,Neck.Z,Neck1.X,Neck1.Y,Neck1.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z
0.0,18.509,68.401,93.2344,28.660399077659996,67.3024782539808,93.47080283333045,31.16232470643377,62.924723773604754,51.127462859874974,33.59772328167659,59.84471703162642,9.030787734527209,32.646829395217914,60.08374622125292,6.015913283873914,38.58529460484774,49.52234186467368,3.3055734932120333,40.79854081118137,45.49817002628991,2.0865000329936603,8.357600922340003,69.4995217460192,92.99799716666953,4.978507454648065,67.3984778434669,50.5415471489614,2.4252865137872877,69.76251434632024,8.405576071978643,2.3050927170209405,70.50141079420675,5.324928805490705,-3.3085455592717965,59.68478867920177,2.9495711199775605,-5.214165365136104,55.68152930603799,3.1778949014238425,18.553421189049185,71.23112771638674,104.47800307139143,17.896931773369545,71.61232525133556,114.13547253259344,17.21191914888283,71.01473463408682,123.77998648955727,16.79708761041733,69.60680831992154,133.35540630260857,17.12150245087406,62.66649171707529,141.01556123681507,35.74869771605334,68.67313972498849,143.0366703140087,43.049917515710106,64.16346172063722,113.20352374606901,47.68409151868277,59.1285553132083,89.62377999134165,50.96713199601609,59.621875205522755,80.98572989240462,50.96713199601609,59.621875205522755,80.98572989240462,45.17645281287822,58.913023651881716,84.95852388666565,45.17645281287822,58.913023651881716,84.95852388666565,17.12150245087406,62.66649171707529,141.01556123681507,-1.7434151952113126,67.73307276659813,143.37813278388668,-8.768759360312124,65.38582213756983,113.2318793805795,-6.6164241460783755,53.77719250553752,91.70428457874735,-5.046705079375324,47.588984377257745,85.00505395005355,-5.046705079375324,47.588984377257745,85.00505395005355,-9.64853034902869,49.83935416325498,89.86062477765071,-9.64853034902869,49.83935416325498,89.86062477765071,17.0541183389718,65.89955643522104,145.30816807208944,17.393202913556987,64.31907939778664,151.60510504139611,18.30742498950868,62.36550066784752,157.73796973514015,19.02883780624464,60.129277940277156,167.17801274070675
0.00833333,18.3306,68.6258,93.2264,28.481185065434445,67.52005650772071,93.46408407321746,31.05025301934662,63.09175977997149,51.13002114288692,33.55451602904718,59.89993019244801,9.045718190093993,32.607427164503896,60.14391835986998,6.0300433822249175,38.542492965191194,49.582678254686606,3.3116294711035095,40.756690696936374,45.55816495566115,2.095414454421956,8.180014934565557,69.73154349227929,92.98871592678253,4.833370573246517,67.4867816033887,50.53705139132485,2.3252857267465066,69.83528144639614,8.3975008093579,2.222811700202931,70.5652582409721,5.314087920485481,-3.3859807345318607,59.74603826024036,2.9391143958757926,-5.297488829684671,55.74505204297194,3.1578614961843927,18.37242197659086,71.42807978418986,104.47698598889386,17.70436472505582,71.78008097842734,114.13477046441032,17.004351996283553,71.15793757750188,123.77665441288438,16.565692812374333,69.7262525243575,133.34748835442653,16.868237753994332,62.763839710947266,140.9884626068672,35.48657136979261,68.76804271258752,143.09661471853522,42.84950382804016,64.69388516964501,113.21601722885023,47.524694581067855,59.954383041802565,89.58320364766652,50.96240439182277,60.76481227125271,81.0296672722952,50.96240439182277,60.76481227125271,81.0296672722952,45.10171938641068,59.90942759121655,84.8687057410344,45.10171938641068,59.90942759121655,84.8687057410344,16.868237753994332,62.763839710947266,140.9884626068672,-1.9910290481237602,67.84811968387282,143.35811627004975,-9.002517085057274,65.54621235364019,113.2051413163083,-6.80127989995065,53.88698538409356,91.70985932030973,-5.249410382361845,47.66613596304763,85.03675192684159,-5.249410382361845,47.66613596304763,85.03675192684159,-9.850895055318144,49.959811739792634,89.87234064836078,-9.850895055318144,49.959811739792634,89.87234064836078,16.796540861824667,65.98476807626683,145.2901136333491,17.131034344419692,64.39588196716319,151.58517965781613,18.041656605106727,62.448284649930116,157.72048185071972,18.756797307313896,60.23276093438768,167.16588120322544
0.01666666,18.1403,68.8531,93.2191,28.290065866396063,67.74013147907363,93.45804243819029,30.926209533136237,63.26129272625516,51.1334212792885,33.499272052297755,59.95765038494621,9.06189930880118,32.55598870469628,60.20660003958253,6.045437360492497,38.48762582167933,49.64551883326777,3.3189345315824617,40.70274479613661,45.62064940761189,2.105578898835055,7.990534133603935,69.96606852092637,92.9801575618097,4.676779364679616,67.57767480347827,50.53375122355905,2.213755045615983,69.9107750198579,8.390687512622819,2.1290196504512364,70.63184727877596,5.304642017134288,-3.47495069888173,59.81006863989147,2.929942830967731,-5.392231635449215,55.81132778568706,3.139011225737319,18.17950582824734,71.62750454546581,104.47660187569294,17.4998638665452,71.9503115932463,114.13459797847725,16.78484009856314,71.303628889389,123.77376541137063,16.32234316901051,69.84821991681052,133.33989773432606,16.603011723666405,62.86378040975028,140.96158016585937,35.21220423032162,68.86512651645944,143.15678056621786,42.63278816428429,65.22656063493645,113.23425706276261,47.34622349541501,60.78272908312287,89.55164624219734,50.93726467690213,61.90539111383925,81.09696221490456,50.93726467690213,61.90539111383925,81.09696221490456,45.008840351170036,60.909764581357564,84.79561614165259,45.008840351170036,60.909764581357564,84.79561614165259,16.603011723666405,62.86378040975028,140.96158016585937,-2.250583402636572,67.96571614532976,143.33840750571002,-9.248253422248744,65.70923869520058,113.17878940097137,-6.9987944768081665,53.99915525660606,91.71616963837175,-5.465230369491451,47.74590706959392,85.06916301553112,-5.465230369491451,47.74590706959392,85.06916301553112,-10.065970692489365,50.082845171270904,89.88470419355394,-10.065970692489365,50.082845171270904,89.88470419355394,16.526987395120013,66.07254702134438,145.27223657368032,16.85687637210354,64.47525619030918,151.56541831854958,17.7638095328641,62.533640782446604,157.70316245299045,18.472429626705047,60.338834070369685,167.1538884328095
0.02499999,17.9447,69.0853,93.2115,28.09363950969231,67.96508562114036,93.45167937880382,30.79678667713821,63.43569081798209,51.13666567966563,33.43857817649282,60.02024714862409,9.078333014480478,32.499117262264534,60.27416262347236,6.061092186792053,38.42733134526402,49.71324932851435,3.32650611710878,40.64335500579401,45.688014870754685,2.116016731721394,7.7957604903076945,70.20551437885965,92.97132062119618,4.515316879962379,67.67357221609231,50.53064714805552,2.0972654987596893,69.99138809107225,8.384135768730722,2.030287589379542,70.70357471735944,5.295591409490801,-3.5688662607889725,59.87927066316634,2.921040775260862,-5.491798020400369,55.882744187747136,3.1203239447738866,17.98127638386393,71.83180642157495,104.47584955088358,17.290030566102633,72.12542528973786,114.13395358259116,16.559980570215593,71.45422058835344,123.77031791567575,16.07363177780691,69.9751242829413,133.33163295488654,16.332404383134953,62.96872681388817,140.93391184985467,34.93218414837862,68.96676535229237,143.21619842613083,42.406440956482605,65.76367810126929,113.2572705808483,47.15541500774835,61.615666521152434,89.52814476147557,50.89824553080467,63.045031043707546,81.18633647183916,50.89824553080467,63.045031043707546,81.18633647183916,44.904444128447665,61.915752973459,84.73832237230681,44.904444128447665,61.915752973459,84.73832237230681,16.332404383134953,62.96872681388817,140.93391184985467,-2.515497299548443,68.08826776395527,143.31802767348537,-9.49952008453804,65.87733384356171,113.15187383597404,-7.202691690141623,54.11619735399165,91.72221180969845,-5.687956509227681,47.83079920118496,85.10126201407971,-5.687956509227681,47.83079920118496,85.10126201407971,-10.287508462514845,50.21096796814867,89.89672304694659,-10.287508462514845,50.21096796814867,89.89672304694659,16.25204279918957,66.16530605690586,145.25353506159826,16.577308958444622,64.55961470019103,151.54481938219726,17.48045797262114,62.623980949245784,157.68501034424344,18.1823043363508,60.4499108164008,167.14103335741294
0.03333332,17.744,69.3275,93.2035,27.892759898520637,68.20454776360744,93.43842627984196,30.701457431304107,63.58547514155537,51.139984316436916,33.4469046343323,60.042054628114876,9.098881154408524,32.51027017296357,60.299111770911885,6.081027678655673,38.43839186629285,49.739379644620534,3.3416840674872565,40.65756504558164,45.71368944231995,2.138502181184814,7.595240101479364,70.45045223639256,92.96857372015805,4.4077842814697,67.78303437470981,50.52911314869623,2.08096408759721,70.01415510731596,8.37278892062907,2.022525107566967,70.72114036340314,5.282876490917124,-3.5761053370109455,59.89578759559454,2.9118751396850713,-5.501907980473938,55.90064003845982,3.111084521119308,17.782108150757423,72.03064610174428,104.47832838368596,17.073745326814656,72.2825857964065,114.13636932414119,16.326452806181457,71.57419133163492,123.76874896151463,15.816553788689092,70.06072881102841,133.32345672775634,16.059370250920207,63.024943758925204,140.89907432758082,34.62038241828948,69.09346910390391,143.307171730121,42.28145177736077,66.53129327340025,113.33376832478378,47.012085028662526,62.577243546852195,89.56789433366652,50.717017293901215,64.1219522831652,81.22973022916128,50.717017293901215,64.1219522831652,81.22973022916128,44.747762857797106,62.876847003239604,84.78433883868708,44.747762857797106,62.876847003239604,84.78433883868708,16.059370250920207,63.024943758925204,140.89907432758082,-2.791961608339676,68.13784594141316,143.2702816243736,-9.788702014500949,66.0618311727424,113.0974888007212,-7.424358888015298,54.23279820963533,91.71258694221443,-5.941174418134169,47.90152618953586,85.12830359172615,-5.941174418134169,47.90152618953586,85.12830359172615,-10.535533674537671,50.34365525637004,89.89751701659877,-10.535533674537671,50.34365525637004,89.89751701659877,15.966030774071228,66.20464793713518,145.23087425528243,16.2824496362498,64.58157385626731,151.5181479761946,17.180034474460932,62.64788963439864,157.65976893472904,17.875638064359187,60.49798690662382,167.1217768819476
0.04166665,17.5282,69.5535,93.1947,27.67678138418009,68.42784740553067,93.42435557959209,30.591565316437407,63.719433238216816,51.14294504366871,33.44139300280578,60.04837658978832,9.119743242734536,32.5076168755666,60.3085886348403,6.101274437891913,38.43564974087609,49.75003630015425,3.3571950378915525,40.65794903125012,45.72388801605562,2.1613381423757545,7.3796186158199095,70.67915259446933,92.9650444204079,4.285661494921651,67.87649571185715,50.5273801352191,2.050450790555996,70.02112664701141,8.36161136932241,2.00058075305239,70.72293208975353,5.2703682229657645,-3.597548387288971,59.89657498082198,2.9027714059489385,-5.526229883768428,55.90280954489465,3.1018430775397525,17.56783478316704,72.21323093044002,104.47984362432858,16.84235295787332,72.4234877034676,114.13761119857494,16.07781693429108,71.67791397542949,123.76583070128179,15.544366145398833,70.13010198039728,133.31374746838154,15.771228538994107,63.065024035784305,140.86255003855223,34.29255899850549,69.20300560223139,143.39683611939068,42.12811065920996,67.28314790628214,113.42051351287779,46.84196764410907,63.51802657417986,89.62064837795599,50.50830379412354,65.17611888195106,81.28720143580082,50.50830379412354,65.17611888195106,81.28720143580082,44.56498251459012,63.81565141168012,84.8429838361372,44.56498251459012,63.81565141168012,84.8429838361372,15.771228538994107,63.065024035784305,140.86255003855223,-3.0834870207299634,68.17141391044365,143.22085223502228,-10.09292678002177,66.2307019575004,113.0420014983464,-7.662987328410184,54.333137061306154,91.70251906408036,-6.212470752344743,47.95650000783484,85.15483776803639,-6.212470752344743,47.95650000783484,85.15483776803639,-10.800669109653093,50.46049272420978,89.89783095359931,-10.800669109653093,50.46049272420978,89.89783095359931,15.664909375148056,66.22780078133151,145.2064263058652,15.972453552055258,64.58736502786829,151.48963315651162,16.86433458616605,62.655642448118904,157.63270220267086,17.553348549564447,60.52996896329378,167.1006646276361
0.04999998,17.3097,69.7839,93.1877,27.458101734832415,68.65556751561942,93.41208269349922,30.479545174787383,63.85802652589232,51.14818218442361,33.43451471389281,60.059562674380075,9.143569440681837,32.503627815979314,60.32294496527145,6.12448324745419,38.43154621859826,49.76555520488303,3.3756875713193644,40.6569361771831,45.73894059547161,2.1871707748018396,7.161298265167584,70.91223248438058,92.9633173065008,4.161375936807804,67.97448836876144,50.528037976856304,2.0181896686176146,70.03275506638224,8.353188182443212,1.9769201722208114,70.72938560766093,5.260647995537807,-3.62072670589225,59.902054790913404,2.8963659432732216,-5.5522953577432395,55.90967549871443,3.09524865470725,17.350847319537735,72.40019149540532,104.48298803834876,16.608236665062822,72.56878927536421,114.14027080898633,15.82644716820779,71.78607587353142,123.76415626241929,15.269432809390517,70.20395981069113,133.30510223624046,15.480329034358816,63.109702663647255,140.8269538345114,33.96109364522873,69.3160272409667,143.4877770677568,41.958617390076796,68.03918407564562,113.51994554974797,46.65738729146401,64.45780259080163,89.68875936790141,50.28447738683939,66.2272099612214,81.36103195874337,50.28447738683939,66.2272099612214,81.36103195874337,44.368465561741395,64.75196080553079,84.91658705772537,44.368465561741395,64.75196080553079,84.91658705772537,15.480329034358816,63.109702663647255,140.8269538345114,-3.3777022043761047,68.20980730560558,143.17231011447674,-10.399696823578168,66.40465751720187,112.98796539375566,-7.906046661300507,54.43777058996432,91.69464501155872,-6.489304491313389,48.01624233254576,85.18354331778498,-6.489304491313389,48.01624233254576,85.18354331778498,-11.070415931378005,50.58209345309687,89.90025340521221,-11.070415931378005,50.58209345309687,89.90025340521221,15.361029188188517,66.25551103748843,145.18279804135287,15.659662402743601,64.5977486347485,151.4618858118197,16.545689062237848,62.6680116702288,157.60642592613516,17.227751697011225,60.56664571060275,167.08031594831564
0.05833331,17.0904,70.0147,93.1817,27.23862123657137,68.88370756457527,93.40079222855655,30.367232599158392,63.99737312542167,51.154865407848355,33.428039456447436,60.071850536491496,9.16951798584681,32.50007901821237,60.3384164798941,6.149810365415906,38.42787460834999,49.78217756035944,3.396333994490106,40.656326885880794,45.75509007182042,2.215180040714281,6.942178763428629,71.14569243542473,92.96260777144346,4.036778736341027,68.0731101903065,50.53030056007934,1.9859872454744347,70.04524086401418,8.346741923724217,1.953348620362392,70.73671956935382,5.252942639637966,-3.6438391243981494,59.908461021918484,2.8918244744891046,-5.578302321173341,55.917471123975666,3.090459761738583,17.13305975416298,72.58749971577728,104.48696814931743,16.373320630532408,72.71443750177846,114.14355603376762,15.57427774089154,71.89459896763952,123.7629323932857,14.993696455541563,70.27819983904571,133.29672416444276,15.188617957679268,63.1548591148908,140.7914713708601,33.62792726906875,69.42843081777055,143.57917218833168,41.774904620890105,68.79480153171696,113.63110189379076,46.46053315681306,65.39200926827789,89.77117614379682,50.04784030426638,67.27066598333961,81.45014825173374,50.04784030426638,67.27066598333961,81.45014825173374,44.16047637655985,65.68127035684788,85.00406096495432,44.16047637655985,65.68127035684788,85.00406096495432,15.188617957679268,63.1548591148908,140.7914713708601,-3.6726669756509533,68.24887368196607,143.12386325348947,-10.707227526840967,66.57964884680965,112.93462201242252,-8.151877142867622,54.54282543060432,91.68808739563812,-6.770052891708594,48.07692401215013,85.21349788050675,-6.770052891708594,48.07692401215013,85.21349788050675,-11.343089133572835,50.704545959103974,89.90396379365917,-11.343089133572835,50.704545959103974,89.90396379365917,15.056340889165234,66.28364807461256,145.1591828946639,15.346033370355366,64.60857964237674,151.43409526247183,16.2260637707548,62.680838144462804,157.5801232823879,16.900830637656167,60.60383582003047,167.05990658719156
0.06666664,16.878,70.2478,93.178,27.027884445179378,69.12972768069557,93.38608555526729,30.259557827870612,64.12716163302966,51.16152603907641,33.41594692784932,60.10778823548454,9.192138270124595,32.488336384042704,60.37088464658447,6.1720188937612805,38.42549424127294,49.817165303114606,3.4290756920891874,40.662535039779556,45.789169114352156,2.2674160925368563,6.728115554820622,71.36587231930443,92.96991444473271,3.925174608649094,68.22765247272811,50.535519144495076,1.9577227749490766,70.06879861111342,8.342072040244645,1.9318883098084698,70.75683343814725,5.247440762176218,-3.6644802095103546,59.92809374649581,2.8865873367323824,-5.600782733484505,55.93806534302954,3.0866125293550906,16.92530631994859,72.78286499378774,104.49177097830183,16.14501056854118,72.87452897550371,114.14711885201366,15.324929550248767,72.0183763908425,123.76155987491325,14.717154752259658,70.36479109828703,133.28727621452643,14.912536141954263,63.21202063704288,140.75392968136245,33.29184124494729,69.61117064785869,143.65032894772241,41.65106607242348,69.52536217961473,113.75421485909071,46.382558823631044,66.28637588743109,89.880545034275,49.64665138837321,68.04824510208458,81.40238807636491,49.64665138837321,68.04824510208458,81.40238807636491,43.92496173347746,66.38291852822715,85.18477924379133,43.92496173347746,66.38291852822715,85.18477924379133,14.912536141954263,63.21202063704288,140.75392968136245,-3.968916251122561,68.24808136738417,143.0486962246709,-11.040888498174386,66.76165612162166,112.85864175410578,-8.421479589335815,54.71110247142816,91.62769687517715,-7.097653909980178,48.18904667936102,85.19746339422562,-7.097653909980178,48.18904667936102,85.19746339422562,-11.644973675078969,50.88600151937218,89.87355637799362,-11.644973675078969,50.88600151937218,89.87355637799362,14.75397647818643,66.32265807983762,145.1337145008495,15.035520344407052,64.6237441501759,151.40258407366682,15.912179325702313,62.68945709059342,157.54703716663172,16.581464312171686,60.62507801472706,167.02996588746538
0.07499997,16.6672,70.4777,93.1747,26.818724304523222,69.37260538229731,93.37182874117926,30.155201447827952,64.25473498399849,51.16924435220585,33.4086504582585,60.14235225286975,9.216282094824749,32.48147398428476,60.40200245119234,6.195731209535666,38.42804782255024,49.850831248650096,3.4634027792952766,40.67367112772004,45.82202165048584,2.3212876147353176,6.515675695476782,71.58279461770269,92.97757125882075,3.815603237375444,68.37922343684991,50.54138921259736,1.932145190990268,70.08961050087628,8.338607002905086,1.9131582278010006,70.77421938565048,5.243166442965828,-3.6824216745704392,59.94504568765902,2.882434483401853,-5.620591826465844,55.9559916154102,3.083800502076405,16.719197763079485,72.97502106901787,104.49684157617605,15.918393929880931,73.03137031414245,114.15078089082417,15.077326676565901,72.1388728711478,123.76010243280876,14.442419732048968,70.44805400283705,133.27750917172503,14.63833014264966,63.265978509689624,140.71596491698892,32.95624308649592,69.78957093196959,143.7216117574612,41.51873193044014,70.25315275369991,113.8865565857024,46.302545175482564,67.17221768090991,90.00239579504849,49.25473385564567,68.79224347323928,81.38278285521108,49.25473385564567,68.79224347323928,81.38278285521108,43.70242814832229,67.06657453854386,85.38421961070446,43.70242814832229,67.06657453854386,85.38421961070446,14.63833014264966,63.265978509689624,140.71596491698892,-4.262983333182348,68.24436697612596,142.97275529395907,-11.372565895835862,66.9409313470875,112.783079380565,-8.690146838473542,54.87630353702016,91.56800100302301,-7.425368672224336,48.29904772318479,85.18226134709778,-7.425368672224336,48.29904772318479,85.18226134709778,-11.946049885254261,51.06505205669938,89.84382647536735,-11.946049885254261,51.06505205669938,89.84382647536735,14.45351512448755,66.3583292476328,145.10765386944263,14.72695167751312,64.63560436030193,151.37038112073182,15.600141856959604,62.6948068092607,157.5132749816406,16.263648144588227,60.643116462455566,166.99936303802633
